id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
854216	0000000000000000000217c37b53d7c427d992c964c5b79a3f1437218418e5b0	2024-07-27 17:01:45	2024-07-27 16:22:16	1829825	721018	3992879	713867264	2a8cc000	101010100011001100000000000000	a78e486749877ffabfc265adc0384bbef333228d30fdc037cb17b1c3afafd099	1694969098	386100794	82047728459933	000000000000000000000000000000000000000085bf6c1c7d1c48f48a235f00	03c8080d04ff27a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f213b39bd000000000000003d	2247	2125	10285	7073	200436477681	136068304	200748977681	136280448	6673382	4530.292	3647.6833	2.4765	1671.8451	1.1351	27180.10793473	312500000	212143.75	319173382	216674.0469	Foundry USA Pool
854217	000000000000000000030b172bb58bff5d64e778aff9c097373a8d962e785e0f	2024-07-27 17:09:19	2024-07-27 16:24:17	1943199	683417	3993450	536887296	20004000	100000000000000100000000000000	f9f44984f5638bf451d4b1c31bb63d987fbe9fe6752bd31d4b8407eedb9c7908	2171721055	386100794	82047728459933	000000000000000000000000000000000000000085bfb6bc01716de66fa97e60	03c9080d1b2f5669614254432f4d696e656420627920646d697472797a6d732f2cfabe6d6d156f734fb5fc11668a006fb9e297f43106ea23e5d4758004276e40e5aeabdcff100000000000000010238f0f0768450bf697653eb715fd140000000000	1846	1749	11395	4881	365162902549	247894496	365475402549	248106624	5783589	3926.2473	2976.938	2.021	1448.8115	0.9837	23854.610212278	312500000	212143.75	318283589	216070	ViaBTC
854218	00000000000000000002f1d080f1c4ff52ec71094738b87f65a40041686b1e26	2024-07-27 17:17:14	2024-07-27 16:34:30	1863780	711375	3997905	872415232	34000000	110100000000000000000000000000	f8dc68f6de5b32b5860fbae6196379038c580ed21b00d23d44090b93890e4a80	2952722759	386100794	82047728459933	000000000000000000000000000000000000000085c0015b85c692d8552f9dc0	03ca080d2cfabe6d6dfe2d3987760c43cb927f03065322cd5110fa9a88f261fe1aae20e2372389af7810000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500baa11700	2506	2388	10178	6749	217523085899	147667728	217835585899	147879872	5795670	3934.4485	3110.535	2.1119	1450.4227	0.9843	39485.714940772	312500000	212143.75	318295670	216078.2031	F2Pool
854219	000000000000000000026f2ffaa9a040d493c9ceb7835ec136ab10214756c375	2024-07-27 17:27:09	2024-07-27 16:40:51	1910558	694385	3993713	647733248	269ba000	100110100110111010000000000000	aa905701063d006f652268b2fa17d8269533066f507fbc10541ecb600428881d	3821710339	386100794	82047728459933	000000000000000000000000000000000000000085c04bfb0a1bb7ca3ab5bd20	03cb080d1d506f7765726564206279204c75786f7220546563683e003400cadcf7affabe6d6dffdb5ba9ab5b679259f1a048bc737356a4d8d0cc4eaae218d802620fe7a101c710000000000000000000ab240000000000000000	2003	1880	9488	7160	403702074744	274057184	404014574744	274269344	5808573	3943.2078	3041.012	2.0644	1455.088	0.9877	152127.45748791	312500000	212143.75	318308573	216086.9531	Unknown
854220	00000000000000000000143a5859963bba17395d343d6625aa6bd3c230050dee	2024-07-27 17:34:00	2024-07-27 16:52:48	1867527	708725	3993702	538116096	20130000	100000000100110000000000000000	b53e725d7618bd677c83da795bba7a223a7f3e65a2dee0b26496ffeb9c237412	942354103	386100794	82047728459933	000000000000000000000000000000000000000085c0969a8e70dcbc203bdc80	03cc080d194d696e656420627920416e74506f6f6c208c002400cda7dbbdfabe6d6dc8ab495efeb58eb804092164556be0cdf4105fcef95de7c0af3b7cae2113ba40100000000000000060490000da98000000000000	2343	2237	10948	6167	313358459095	212726528	313670959095	212938672	5768185	3915.79	3089.4614	2.097	1444.9688	0.981	10019.310153655	312500000	212143.75	318268185	216059.5469	AntPool
854221	00000000000000000001afd877642ced0a2628ddd4f9cb96ab294b563e101e3a	2024-07-27 17:37:35	2024-07-27 17:01:45	1741697	750691	3993770	603979776	24000000	100100000000000000000000000000	9b41d9e840570125d36feda1c446f5854d5ea76414646cbc8846ec4ccc3aacb1	3504402877	386100794	82047728459933	000000000000000000000000000000000000000085c0e13a12c601ae05c1fbe0	03cd080d194d696e656420627920416e74506f6f6c2016002f04ceefc2fefabe6d6d17b88f4c4db78006a480726b7d6028fc185a1b73b43d0002587e6680db33e0a71000000000000000c89a00004e3e0e0000000000	5507	5455	8374	11872	97021479444	65864000	97333979444	66076144	4699014	3189.9727	2698.6875	1.8322	1177.1143	0.799	49299.140941832	312500000	212143.75	317199014	215333.7188	AntPool
854222	000000000000000000033d10ccc6e29e7a65a16edb752b2068cd6cb2794a893d	2024-07-27 17:50:08	2024-07-27 17:09:19	1756090	745609	3992917	591134720	233c0000	100011001111000000000000000000	6b768a2f3842cb6c5b09d97f4da23c2e66e165e98d8eb93b7e04678b2ae1472a	2457687392	386100794	82047728459933	000000000000000000000000000000000000000085c12bd9971b269feb481b40	03ce080d04fd32a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2948b5f00000000000000000	3165	3009	7563	9005	519354218077	352568800	519666718077	352780960	6228043	4227.9692	3547.2266	2.4079	1560.262	1.059	37291.518618968	312500000	212143.75	318728043	216371.7188	Foundry USA Pool
854223	00000000000000000001ed882b5f861101b87d448c21f1a2e3f9edf0f58c152f	2024-07-27 17:54:35	2024-07-27 17:17:14	1596639	798733	3992838	537337856	20072000	100000000001110010000000000000	d41ce0ad82750337141cbd4f7f652caa5a1fa13c31dbef9a5354abed9cec248f	4046913983	386100794	82047728459933	000000000000000000000000000000000000000085c176791b704b91d0ce3aa0	03cf080d046234a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f35042d3c1f63830000000000	5837	5747	7747	12532	436687345506	296449568	436999845506	296661728	5359722	3638.501	3357.5928	2.2796	1342.755	0.9117	11990.105383051	312500000	212143.75	317859722	215782.25	Foundry USA Pool
854224	000000000000000000017c6bf4161d894e2f5790ba2018a4a6dae13187109323	2024-07-27 18:17:27	2024-07-27 17:27:09	1592289	800282	3993135	551550976	20e00000	100000111000000000000000000000	af3e0544869d87b0328450cb09a111e912deb6948d79062d425a6f3c4c9bd14b	1313025638	386100794	82047728459933	000000000000000000000000000000000000000085c1c1189fc57083b6545a00	03d0080d04be39a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f4a1a37032f19020000000000	4137	3894	7353	12179	814624750783	553016128	814937250783	553228288	8893980	6037.7671	5586.8496	3.7928	2228.016	1.5125	26878.586723388	312500000	212143.75	321393980	218181.5156	Foundry USA Pool
854225	000000000000000000023c543780463939dc81a8a4c9f8cafe274a67a3a4ae7a	2024-07-27 18:43:52	2024-07-27 17:34:00	1456218	847256	3997986	549453824	20c00000	100000110000000000000000000000	0c3d2f940258afedff256cddc3cb6a1ccde535f92524bd36f8190e7d8ccd8ff7	2920797711	386100794	82047728459933	000000000000000000000000000000000000000085c20bb8241a95759bda7960	03d1080d2cfabe6d6d44a89fe268191ddbe93048202b9757a998fe8d0776c9812b2a6bb44e664948bb10000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500f1f20300	3210	2948	6872	10353	602536755601	409038112	602849255601	409250240	10499645	7127.7891	7212.8945	4.8966	2627.5847	1.784	28054.132157985	312500000	212143.75	322999645	219271.5312	F2Pool
854226	000000000000000000021107c3cbcf3a20530aa19aaae16757d05147eb9078fb	2024-07-27 19:01:27	2024-07-27 17:37:35	1629799	787933	3993598	706568192	2a1d6000	101010000111010110000000000000	2db23e68941844b13600bb0fce89dd84b60b2e154975708cd5d2b45bbb9dff79	773668912	386100794	82047728459933	000000000000000000000000000000000000000085c25657a86fba67816098c0	03d2080d1b4d696e656420627920416e74506f6f6c3936358c000104eced5ed6fabe6d6d0e2e6bac25d56293ea26c4a4c82ad3a655588e2af9106193f53fdf2448f6f3e1100000000000000052230000a775010000000000	3543	3343	8180	9974	746606252199	506841120	746918752199	507053280	8600233	5838.354	5278.412	3.583	2154.476	1.4623	210759.3787981	312500000	212143.75	321100233	217982.1094	AntPool
854227	0000000000000000000172025abbf720179f7f715df0c6c47f54031713f2d971	2024-07-27 19:02:39	2024-07-27 17:50:08	1656605	778723	3992774	559652864	215ba000	100001010110111010000000000000	f6740a34a1115f2de872e158a509cc38cbf6d5f482c059d545433aae33ed5175	1257083663	386100794	82047728459933	000000000000000000000000000000000000000085c2a0f72cc4df5966e6b820	03d3080d045144a5662f4d41524120506f6f6c202876303331393234292faa3d074d508f127db81a22bb2d765c7013629fe5690067160000ffffffff	3051	2950	7267	10036	137567546238	93389104	137880046238	93601248	4688267	3182.677	2830.5767	1.9219	1174.5221	0.7977	62530.116083527	312500000	212143.75	317188267	215326.4219	MaraPool
854228	00000000000000000002deaf1fbb41eeb899814ee5b44f0562727ecd3540b7d7	2024-07-27 19:05:47	2024-07-27 17:54:35	2075695	639196	3993283	536952832	20014000	100000000000010100000000000000	f083ad1bae4a2a959d66dbbc8e70dee0de9c6863d0ecae4373c5ef6855454b75	2220700945	386100794	82047728459933	000000000000000000000000000000000000000085c2eb96b11a044b4c6cd780	03d4080d082f5669614254432f2cfabe6d6d6b81c07f6fe46613fa62061b30824d009f4acc1fb573a7446f1a9485887ed903100000000000000012e4b85b6dc30aa1f33a2674255a6f07410a0000000000	2809	2773	7170	5994	50861755493	34528012	51174255493	34740156	4533751	3077.7822	2184.6128	1.4833	1135.7504	0.7712	16946.080046227	312500000	212143.75	317033751	215221.5312	ViaBTC
854229	000000000000000000000319953cffb93a86b4b6bd2277e2261235695f121040	2024-07-27 19:12:20	2024-07-27 18:17:27	1622476	791772	3997792	939524096	38000000	111000000000000000000000000000	c2733fad90559ccd5d6c2b85b37f6ed1f823356875b60f8cb54c49425b9161f7	408038649	386100794	82047728459933	000000000000000000000000000000000000000085c33636356f293d31f2f6e0	03d5080d2cfabe6d6dec488b84f8dd60d24418c7328455e1cc52995ab54ea7b36e45d8c53563869afa10000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500acfc1300	5211	5105	7911	12709	179587261540	121914608	179899761540	122126752	5434951	3689.5708	3350.9055	2.2749	1360.1877	0.9232	6462.5866853542	312500000	212143.75	317934951	215833.3281	F2Pool
854230	000000000000000000010cbab22d91d21d2687514628e75f2bc3a2f6456c49e8	2024-07-27 19:27:31	2024-07-27 18:43:52	1606774	795479	3993211	618708992	24e0c000	100100111000001100000000000000	49db8a5168db5f9d2eea7a8db6e6cd764b30857a0ce97345366bed243b4ff055	700556311	386100794	82047728459933	000000000000000000000000000000000000000085c380d5b9c44e2f17791640	03d6080d04234aa5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f4a0723c54c40010000000000	4245	4079	8209	11453	349245686989	237088928	349558186989	237301072	7272770	4937.1929	4527.276	3.0732	1821.8549	1.2369	45516.576606043	312500000	212143.75	319772770	217080.9375	Foundry USA Pool
854231	000000000000000000033d617243d44cfdc7b2a46decc1e2509c8062dd90cff9	2024-07-27 19:38:11	2024-07-27 19:01:27	1601139	797333	3993138	736124928	2be06000	101011111000000110000000000000	4cb07613059cb2cf351b5697abcc1aa319915a2d0b2c18a600c92e79eb355cad	2531521139	386100794	82047728459933	000000000000000000000000000000000000000085c3cb753e197320fcff35a0	03d7080d04a44ca5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1676f099f802000000000000	4689	4531	7580	11827	340652061135	231255056	340964561135	231467200	6975031	4735.0693	4357.2183	2.9578	1747.3021	1.186	18356.933827534	312500000	212143.75	319475031	216878.8125	Foundry USA Pool
854232	0000000000000000000017af2807471b291ec452256afb4cd0c6a2f77a3667fc	2024-07-27 20:03:19	2024-07-27 19:02:39	1699071	764717	3993222	547356672	20a00000	100000101000000000000000000000	5c762789972939cc0b8b601069e84c64532eee29aca0a8a432d1025161b4802d	1952693001	386100794	82047728459933	000000000000000000000000000000000000000085c41614c26e9812e2855500	03d8080d049b52a566537069646572506f6f6c2f313131302f8a511d8b99057b1e700b040000000000	2900	2682	8562	10022	615704123564	417976896	616016623564	418189056	8966734	6087.1572	5278.5146	3.5837	2246.2107	1.5247	20253.705317049	312500000	212143.75	321466734	218230.9062	SpiderPool
854233	000000000000000000027aa06a7f6cda91e6324893377867c79f364800362ac6	2024-07-27 20:21:19	2024-07-27 19:05:47	1614582	792966	3993480	536887296	20004000	100000000000000100000000000000	6152ecb0cb7d01764b8b9ea49a66b84955f292798c970cd0bd277badf7da5612	737976110	386100794	82047728459933	000000000000000000000000000000000000000085c460b446c3bd04c80b7460	03d9080d1b2f5669614254432f4d696e6564206279206461727961373433322f2cfabe6d6dbb8b99e2345bf8a914e49701ed9a9744d8ad921bed7873668ba72eb861c01f1f1000000000000000104a91650081eef7abbef158169c2f100100000000	3248	3015	7609	11021	1612317595864	1094537984	1612630095864	1094750080	7588581	5151.584	4701.196	3.1913	1900.9547	1.2905	28579.966853181	312500000	212143.75	320088581	217295.3281	ViaBTC
854234	00000000000000000002319b29e9040d68593da14954f28dcf4db266a99d00e0	2024-07-27 20:21:35	2024-07-27 19:12:20	1603933	796383	3993082	773513216	2e1ae000	101110000110101110000000000000	8b93e8bbc02024304f900bcbfbded91c81af549b9fdf54d628ba83f64f220e80	4143310936	386100794	82047728459933	000000000000000000000000000000000000000085c4ab53cb18e1f6ad9193c0	03da080d04cf56a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f35fec2841200000000000000	5961	5947	7788	12241	10012814813	6797299.5	10325314813	7009443	3820435	2593.5405	2382.4219	1.617	957.06354	0.6497	1961.2872817445	312500000	212143.75	316320435	214737.2969	Foundry USA Pool
854235	000000000000000000020f6a452a475e8abf2406e6c79e041c33f5471a3b28eb	2024-07-27 20:27:49	2024-07-27 19:27:31	1594157	799665	3993152	640622592	262f2000	100110001011110010000000000000	bf758f05ecb780f8fcc52ac48273a06bd1c0630f09530a0d7cbd5c1f7780c897	2088931985	386100794	82047728459933	000000000000000000000000000000000000000085c4f5f34f6e06e89317b320	03db080d172f5669614254432f4d696e65642062792074727a61702f2cfabe6d6d6f4c4bddfe5201190fafb795c0aa6a75868d5959dbb62c9c4639bf4c1014bb591000000000000000106091ab06d2feb1e458256cf05f84000000000000	6029	5945	7498	12937	250391255565	169980608	250703755565	170192752	5364900	3642.0161	3366.1907	2.285	1344.0233	0.9124	8735.7749964171	312500000	212143.75	317864900	215785.7656	ViaBTC
854236	00000000000000000002a9997617ce59119b0c3bdcab7883c341356c13153025	2024-07-27 20:34:27	2024-07-27 19:38:11	1568800	807992	3992776	702816256	29e42000	101001111001000010000000000000	4209612ff7a7843f735979cc5a6c883d7264862879e6d4505b8fd3614fa27610	2706947102	386100794	82047728459933	000000000000000000000000000000000000000085c54092d3c32bda789dd280	03dc080d04d459a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f39c92f12a301000000000000	5734	5643	7613	12935	630423035421	427968992	630735535421	428181120	5493877	3729.5732	3502.7205	2.378	1376.3859	0.9341	50492.228319646	312500000	212143.75	317993877	215873.3281	Foundry USA Pool
854237	00000000000000000002b67f5e309618965ed2612eba437f9ede7806dc9322e3	2024-07-27 20:39:03	2024-07-27 20:03:19	1546457	815495	3992942	661151744	27686000	100111011010000110000000000000	14eaa386ccb323b7276502edadab9612eb5abbd3227b2f72fb2ef0ada42d1f72	1902954498	386100794	82047728459933	000000000000000000000000000000000000000085c58b32581850cc5e23f1e0	03dd080d04d15aa5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3f4e92c00000000000000000	5246	5179	7911	11784	360338115109	244619136	360650615109	244831280	4733631	3213.4727	3061.6252	2.0787	1185.8713	0.8051	3966.2459370045	312500000	212143.75	317233631	215357.2188	Foundry USA Pool
854238	0000000000000000000276b2bbaa3ece3c628733255ac958de4c529f17bd4255	2024-07-27 20:53:47	2024-07-27 20:21:19	1453602	846443	3992931	569049088	21eb0000	100001111010110000000000000000	5aadce9910b43e2cfd4076b3bfcd1d303ef7d38869fd80e44a185cde102e0f09	3526923322	386100794	82047728459933	000000000000000000000000000000000000000085c5d5d1dc6d75be43aa1140	03de080d04265ea5662f4d41524120506f6f6c202876303331393234292f700eaf79c94bb82fc18eb5f7c398eec91253954d7a0000000000ffffffff	2609	2431	7215	7717	564084429970	382934368	564396929970	383146496	7707816	5232.5278	5303.6978	3.6007	1930.9148	1.3109	33648.418320984	312500000	212143.75	320207816	217376.2812	MaraPool
854239	0000000000000000000111143765921f20ef4d1682ab16be9972fffee2a9515a	2024-07-27 20:54:03	2024-07-27 20:21:35	1498989	831378	3993123	572383232	221de000	100010000111011110000000000000	1891c3acb7c3f7dbe90c30ee02fac41e5fddb78414b7a22ec5ba035effd5f151	3392733754	386100794	82047728459933	000000000000000000000000000000000000000085c6207160c29ab0293030a0	03df080d046b5ea5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1b6f3c3d2316000000000000	7289	7278	7644	14928	75485715971	51244232	75798215971	51456376	3982408	2703.4976	2657.332	1.8037	997.62946	0.6775	1628.8916725766	312500000	212143.75	316482408	214847.25	Foundry USA Pool
854240	000000000000000000003b3502b9dab8d8ba9d0e6c1999b7da142bdebbed1dc7	2024-07-27 21:19:49	2024-07-27 20:27:49	1465643	842596	3993431	939515904	37ffe000	110111111111111110000000000000	ddfcfbdfa3ff85068c2bd58e2417c32bf6f440ae961ce548400768d1306a52da	3109572106	386100794	82047728459933	000000000000000000000000000000000000000085c66b10e517bfa20eb65000	03e0080d122f5669614254432f5472757374706f6f6c2f2cfabe6d6df5c9f07bed6c8210749ac7eee9f8f9618674e7b8fac45bd2dddc9ea4af85e66a100000000000000010ec912c01b26c1d91fc2307bdc2b5800000000000	5593	5464	7439	14520	272505174928	184992864	272817674928	185205008	11457120	7777.7803	7819.22	5.308	2870.0408	1.9483	4115.5099022006	312500000	212143.75	323957120	219921.5312	ViaBTC
854241	00000000000000000002c364ad89a57463cb60ed2be5e88dff47cb8125e873a6	2024-07-27 21:24:39	2024-07-27 20:34:27	1481296	837421	3993559	536870912	20000000	100000000000000000000000000000	90cf0ad1064f0bd4d0f0e21dc6002ad697ce0220a056491d042ec08a32d9ea47	2901279111	386100794	82047728459933	000000000000000000000000000000000000000085c6b5b0696ce493f43c6f60	03e1080d1d506f7765726564206279204c75786f7220546563683e0008052023b642fabe6d6da849bd3ce3fd4ceca29a92e0d568d9ce41619957538122d07ccbc749ef8843cd100000000000000000001f230050a60b00000000	6153	6093	7839	13763	749234756277	508625504	749547256277	508837664	10216194	6935.3652	6899.0254	4.6835	2559.3264	1.7372	1404.9179714432	312500000	212143.75	322716194	219079.1094	Unknown
854242	000000000000000000036d14bcff1e918e02a67e4484cca0da0b1eeaa0cbb854	2024-07-27 21:33:27	2024-07-27 20:39:03	1506070	829163	3993559	549453824	20c00000	100000110000000000000000000000	3219ce805b81b136d22da9f16cb78396d85b84ebc2062b28b2679ef9cd928722	3683215259	386100794	82047728459933	000000000000000000000000000000000000000085c7004fedc20985d9c28ec0	03e2080d1d506f7765726564206279204c75786f7220546563683e004a0223493883fabe6d6da5c38c38c00662e25e5fef1feb3e24b6485e835f1462fbba6e8a39413c7ebfe1100000000000000000008f2c00c6fb0000000000	6039	5951	7725	13727	312281716986	211995568	312594216986	212207712	10273364	6974.1758	6823.476	4.6319	2573.6484	1.7474	158820.86968427	312500000	212143.75	322773364	219117.9219	Unknown
854243	0000000000000000000276df4d66499ed9c6f8607ae2fa0b907fe384e3d1b70c	2024-07-27 21:50:39	2024-07-27 20:53:47	1465535	842545	3993170	645005312	26720000	100110011100100000000000000000	6e1f68f2723098adc244bf8567569bb5ba02df8e5cfd0d8611663c4554727529	1749164587	386100794	82047728459933	000000000000000000000000000000000000000085c74aef72172e77bf48ae20	03e3080d04b06ba5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3215d66b000021a887780100	6067	5946	7315	14563	338205862074	229594432	338518362074	229806576	11875162	8061.5723	8104.834	5.5022	2974.801	2.0196	23075.892160808	312500000	212143.75	324375162	220205.3281	Foundry USA Pool
854244	0000000000000000000131321c7abf8e061f1d41bd0e32f8c29f4ca227aa2546	2024-07-27 22:09:51	2024-07-27 20:54:03	1550356	814391	3993529	732569600	2baa2000	101011101010100010000000000000	12401b96b30373300227b4040cd65ac02c835fc071550c68343a3ff2fdb9a06c	175240576	386100794	82047728459933	000000000000000000000000000000000000000085c7958ef66c5369a4cecd80	03e4080d1562696e616e63652f313030387700a602304f17f801fabe6d6db4549919a6098fb6626259d045d32672852e19996a1e98fb3ac940e0d58e384910000000000000000000b03845a3010000000000	3575	3365	7484	11480	968076928982	657188736	968389428982	657400832	10251875	6959.5879	6614.382	4.49	2568.1301	1.7433	38539.758472614	312500000	212143.75	322751875	219103.3438	Binance
854245	00000000000000000001b0f16a48dece1201ec3b43fb51c3ea4c84437627a4e2	2024-07-27 22:12:18	2024-07-27 21:19:49	1841603	718737	3997814	832651264	31a14000	110001101000010100000000000000	d7dd728449049a09561016e4e75cd50e4175a31c571fa24cc66aea31adb8e836	3950797953	386100794	82047728459933	000000000000000000000000000000000000000085c7e02e7ac1785b8a54ece0	03e5080d2cfabe6d6decafb5bccce4a3c217e74c4982e1cbd487f22617ac6b46ddfa3a67afe26b80b810000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500ce9b7266	3801	3701	8358	8788	407694694488	276767616	408007194488	276979776	7125387	4837.1401	3870.259	2.6272	1783.2379	1.2104	54110.768016701	312500000	212143.75	319625387	216980.8906	F2Pool
854246	00000000000000000001d60ced1f92965f5e6bfd057e88da985a3f980f46d92e	2024-07-27 22:15:32	2024-07-27 21:24:39	1675272	772630	3993162	905969664	36000000	110110000000000000000000000000	31b2a2766d80c5241d070dfcba765ba753fb444767b1d0da6d2ad6fb8402b625	3229524959	386100794	82047728459933	000000000000000000000000000000000000000085c82acdff169d4d6fdb0c40	03e6080d048b71a5662f466f756e6472792055534120506f6f6c202364726f70676f6c642f4279e8b7164e050000000000	3202	3030	8553	8440	338193423236	229585984	338505923236	229798128	5401811	3667.0735	3225.0928	2.1893	1353.1896	0.9185	31193.455730635	312500000	212143.75	317901811	215810.8281	Foundry USA Pool
854247	0000000000000000000321a24871c634bdb377771d80696b5c73fb29e02f7db4	2024-07-27 22:18:23	2024-07-27 21:33:27	1559657	812674	3997679	726065152	2b46e000	101011010001101110000000000000	95a8a85adfba5baa7d5cf0b17816d8167efeb3e9b8fe6ea6175a7ed062f8488b	1044521217	386100794	82047728459933	000000000000000000000000000000000000000085c8756d836bc23f55612ba0	03e7080d2cfabe6d6df477bd4d6c2ab1e2ac3a203c56252622130d77e7ad833acf3b4ee91cd7fbb5dc10000000f09f909f092f4632506f6f6c2f730000000000000000000000000000000000000000000000000000000000000000000000050052210000	6909	6849	7875	14721	172667147084	117216816	172979647084	117428960	4556530	3093.2458	2922.5085	1.9843	1140.3804	0.7739	623.65321516651	312500000	212143.75	317056530	215237	F2Pool
854248	00000000000000000000e3e468e390009cbdba90040c3323c4dd4eff7bdf05e1	2024-07-27 22:25:41	2024-07-27 21:50:39	1865348	709405	3993563	537206784	20052000	100000000001010010000000000000	2a66fbd4d277dd9afb187507390e35f0dec8ad9d1d6e8fc6d990fd95709f136b	2514671195	386100794	82047728459933	000000000000000000000000000000000000000085c8c00d07c0e7313ae74b00	03e8080d194d696e656420627920416e74506f6f6c208c000f0035f8937dfabe6d6df74219891d986fe60a30a4153006dfc553e79f473ac3b1d8bea29d4d99e4779e1000000000000000000040e2c5a9000000000000	3884	3800	5734	11869	304637568600	206806256	304950068600	207018400	5852487	3973.0193	3138.2764	2.1303	1466.138	0.9952	13491.555597644	312500000	212143.75	318352487	216116.7656	AntPool
854249	0000000000000000000262d310a0413f679779a141f91ba048fb66e35e8fe490	2024-07-27 22:26:05	2024-07-27 22:09:51	1561221	810707	3993342	536920064	2000c000	100000000000001100000000000000	f567f4f7051a62333eb67dca0f372ea0fa2d0754d648abfe4fa2b0a37cbaa344	2954549280	386100794	82047728459933	000000000000000000000000000000000000000085c90aac8c160c23206d6a60	03e9080d194d696e656420627920416e74506f6f6c2016017f05361c3ffbfabe6d6d376417c5183d12431d88a85b3f7840494f6100f09f537a1f6556cb5f7083d201100000000000000000001d84b58b000000000000	7705	7698	7757	15939	3199931399	2172305.5	3512431399	2384449.25	3728143	2530.8872	2388.6929	1.6218	934.00885	0.6341	13.475741252039	312500000	212143.75	316228143	214674.6406	AntPool
854250	00000000000000000000d4bbe1ac2c54d9a2cc10f69a216bd4660304033ded82	2024-07-27 22:27:25	2024-07-27 22:12:18	1646246	782114	3992588	713564160	2a882000	101010100010000010000000000000	1ac79e4f312eb5c4315d334cde1c5ed3564a33e2235d52b98f9809c7558b5770	2826015297	386100794	82047728459933	000000000000000000000000000000000000000085c9554c106b311505f389c0	03ea080d01201309090920090920091046090000a76a00000093	7514	7488	7825	15603	13704231049	9303254	14016731049	9515398	4128155	2802.4392	2508.0364	1.7026	1034.2117	0.7019	404.82046332243	312500000	212143.75	316628155	214946.1875	Unknown
854251	00000000000000000000b2d800b9180693d33901fea5cd2601768aaa94e682f5	2024-07-27 22:48:19	2024-07-27 22:15:32	1497643	831935	3993448	538968064	20200000	100000001000000000000000000000	c1c52cb9b7e8bd926e7e51e3bc3b3e4b34b8cc30dc0219a9a1a70ded60cb2159	1374471040	386100794	82047728459933	000000000000000000000000000000000000000085c99feb94c05606eb79a920	03eb080d192f5669614254432f4d696e6564206279206e6963656574742f2cfabe6d6db96fcb51437b48a76d9ab86a89e9d90f3f4dbf90e99d998782d4819178a41134100000000000000010fb9294011df19cf6fcf1fdf99626740000000000	3165	2981	7093	9444	536116352254	363947936	536428852254	364160096	8060039	5471.6382	5383.25	3.6543	2019.0681	1.3706	19134.477251726	312500000	212143.75	320560039	217615.3906	ViaBTC
854252	000000000000000000023caae0671f7b104916564d3630e09be12f3b8de8bf2b	2024-07-27 22:50:22	2024-07-27 22:18:23	1580885	804277	3993716	565125120	21af2000	100001101011110010000000000000	bd03628c9286b35b9bba3b4951ee465564bf6fa66bc1677b637c1de3afe5dd78	3092674917	386100794	82047728459933	000000000000000000000000000000000000000085c9ea8b19157af8d0ffc880	03ec080d1d506f7765726564206279204c75786f7220546563683e001a023ecba1cafabe6d6d683a1f99439ff23899fa0eee5c6c16f5f59f4c8f399dfddbeb049aa9c0b0e5121000000000000000000004580000000000000038	5294	5243	7851	11388	89980272741	61084008	90292772741	61296152	4220493	2865.1238	2670.512	1.8132	1057.2621	0.7176	6926.5510831204	312500000	212143.75	316720493	215008.875	Unknown
854253	000000000000000000036223eeef1d48f3f4ce988e23216b16f7f788d3b00051	2024-07-27 23:11:57	2024-07-27 22:25:41	1638962	786282	3997808	547356672	20a00000	100000101000000000000000000000	bd3dffa60e7adc738e7b56ee4a9a84ec3403c03e27d545460991d779f0c50201	3005334072	386100794	82047728459933	000000000000000000000000000000000000000085ca352a9d6a9feab685e7e0	03ed080d2cfabe6d6d9bf66fe00e5a5940625e9012fc7fb79aaf9b093ec8f2cf0b31ae40729d3929a610000000f09f909f092f4632506f6f6c2f68000000000000000000000000000000000000000000000000000000000000000000000005009ae5ef01	3825	3648	7213	11094	466302142945	316553888	466614642945	316766016	7760872	5268.5454	4736.8	3.2158	1942.2808	1.3183	16534.636289303	312500000	212143.75	320260872	217412.2969	F2Pool
